docno,current_document,round_no,query_id,username,group,rankings,_id,position,query
ROUND-04-166_166_0_B-FILLB1,"Computer programming or coding is the composition of sequences of instructions, called programs, that computers can follow to perform tasks. It involves designing and implementing algorithms, step-by-step specifications of procedures, by writing code in one or more programming languages. Programmers typically use high-level programming languages that are more easily intelligible to humans than machine code, which is directly executed by the central processing unit. Proficient programming usually requires expertise in several different subjects, including knowledge of the application domain, details of programming languages and generic code libraries, specialized algorithms, and formal logic.",4,166,FILLB1,166_0_B,"{u'166': {u'position': 1.0, u'score': 0.6527795}}",66ba4fe93042c4316d53ead6,1,computer programming
ROUND-04-166_166_0_B-FILLB2,"Computer programming powers a vast array of the technologies we rely on daily for communication, work, travel, health, and more. The seamless operation of everyday tools and devices—such as smartphones, computers, web and mobile applications, email, and social media platforms—hinges on the code that powers them.

Programming supports critical functions including medical imaging, diagnostics, and telemedicine in healthcare. Likewise, the forms of digital entertainment we know and love, including streaming platforms and video games, exist because of the ingenuity of programming. Beyond these visible applications, algorithms and data analysis optimize transportation. Programming underpins nearly every aspect of modern life, often operating quietly behind the scenes.",4,166,FILLB2,166_0_B,"{u'166': {u'position': 3.0, u'score': 0.59095657}}",66ba4fe93042c4316d53ead7,3,computer programming
ROUND-04-166_166_0_A-3O0NK1,"Computer programming is creating sequences of instructions, called programs, that computers with programs can follow to perform tasks. Computer programming is a job that requires the continued development and maintenance of a software program using different computer programming languages, other known as writing code.",4,166,3O0NK1,166_0_A,"{u'166': {u'position': 4.0, u'score': 0.6320063}}",66ba4fe93042c4316d53eaff,4,computer programming
ROUND-04-166_166_0_A-0S4RPX,"Computer programming is a collaboration between humans and computers, where programmers create instructions for a computer to follow using a computer programming language.",4,166,0S4RPX,166_0_A,"{u'166': {u'position': 3.0, u'score': 0.6408597}}",66ba4fe93042c4316d53eb00,3,computer programming
ROUND-04-166_166_0_A-MSW74H,"Computer programming is the creation of sequences of instructions, known as programs, which computers can follow to execute tasks. It involves designing and implementing algorithms through step-by-step procedures by writing code in one or more computer programming languages, using high-level computer programming languages.",4,166,MSW74H,166_0_A,"{u'166': {u'position': 2.0, u'score': 0.64209133}}",66ba4fe93042c4316d53eb01,2,computer programming
ROUND-04-166_166_0_B-8PDCC8,"Technical Writing: Description: This position often involves creating or editing technical papers or manuals. Requirements: This position often requires that the individual has a basic understanding about the subject being written about and have good writing skills. Programmer or Software developer: Description: A job that requires the development or continued development and maintenance of a software program. Requirements: A basic to extensive understanding of a programming language. Because most job positions require the ability to help develop a program, they require several years of experience or a degree. Security expert: Description: Test and find vulnerabilities in a system, hardware device, or software program. Requirements: This position is for someone who has a strong familiarity with how software, hardware, and networks work and how to exploit them. Often, you need to have a good understanding of how the overall system works as well as good programming skills.",4,166,8PDCC8,166_0_B,"{u'166': {u'position': 5.0, u'score': 0.52501184}}",66ba4fe93042c4316d53eb02,5,computer programming
ROUND-04-166_166_0_B-SUL8M1,"what is computer programming exactly? well, Computer programming is creating sequences of instructions, called programs, that computers with programs can follow to perform tasks. Computer programming is a job that requires the continued development and maintenance of a software program using different computer programming languages, other known as writing code.",4,166,SUL8M1,166_0_B,"{u'166': {u'position': 2.0, u'score': 0.631198}}",66ba4fe93042c4316d53eb03,2,computer programming
ROUND-04-166_166_0_A-FILLA1,"Computer programming or coding is the composition of sequences of instructions, called programs, that computers can follow to perform tasks. It involves designing and implementing algorithms, step-by-step specifications of procedures, by writing code in one or more programming languages. Programmers typically use high-level programming languages that are more easily intelligible to humans than machine code, which is directly executed by the central processing unit. Proficient programming usually requires expertise in several different subjects, including knowledge of the application domain, details of programming languages and generic code libraries, specialized algorithms, and formal logic.",4,166,FILLA1,166_0_A,"{u'166': {u'position': 1.0, u'score': 0.6527795}}",66ba4fe93042c4316d53eb7d,1,computer programming
ROUND-04-166_166_0_A-LIST00,"Technical Writing: Description: This position often involves creating or editing technical papers or manuals. Requirements: This position often requires that the individual has a basic understanding about the subject being written about and have good writing skills. Programmer or Software developer: Description: A job that requires the development or continued development and maintenance of a software program. Requirements: A basic to extensive understanding of a programming language. Because most job positions require the ability to help develop a program, they require several years of experience or a degree. Security expert: Description: Test and find vulnerabilities in a system, hardware device, or software program. Requirements: This position is for someone who has a strong familiarity with how software, hardware, and networks work and how to exploit them. Often, you need to have a good understanding of how the overall system works as well as good programming skills.",4,166,LIST00,166_0_A,"{u'166': {u'position': 5.0, u'score': 0.52501184}}",66ba4fe93042c4316d53ebaf,5,computer programming
ROUND-04-166_166_0_B-PAIR05,"Technical Writing: Description: This position often involves creating or editing technical papers or manuals. Requirements: This position often requires that the individual has a basic understanding about the subject being written about and have good writing skills. Programmer or Software developer: Description: A job that requires the development or continued development and maintenance of a software program. Requirements: A basic to extensive understanding of a programming language. Because most job positions require the ability to help develop a program, they require several years of experience or a degree. Security expert: Description: Test and find vulnerabilities in a system, hardware device, or software program. Requirements: This position is for someone who has a strong familiarity with how software, hardware, and networks work and how to exploit them. Often, you need to have a good understanding of how the overall system works as well as good programming skills.",4,166,PAIR05,166_0_B,"{u'166': {u'position': 4.0, u'score': 0.52501184}}",66ba4fe93042c4316d53ebb0,4,computer programming
ROUND-04-170_170_0_A-PAIR05,"A scooter (motor scooter) is a motorcycle with an underbone or step-through frame, a seat, a transmission that shifts without the operator having to operate a clutch lever, a platform for the rider's feet, and with a method of operation that emphasizes comfort and fuel economy. Elements of scooter design were present in some of the earliest motorcycles, and motor scooters have been made since at least 1914. More recently, scooters have evolved to include scooters exceeding 250cc classified as Maxi-scooters.",4,170,PAIR05,170_0_A,"{u'170': {u'position': 3.0, u'score': 0.63685733}}",66ba4fe93042c4316d53ead8,3,scooters
